date	ouv	haut	bas	clot	vol	devise	
27/01/2004 00:00	86.73	87.4	86.73	87.39	576100	USD	
28/01/2004 00:00	87.25	87.85	85.86	86.62	1823800	USD	
29/01/2004 00:00	86.22	86.58	86.02	86.44	814500	USD	
30/01/2004 00:00	86.9	87.22	86.6	87.04	526200	USD	
02/02/2004 00:00	86.45	86.88	86.38	86.5	335600	USD	
03/02/2004 00:00	86.92	86.99	86.6	86.94	350900	USD	
04/02/2004 00:00	86.79	86.86	86.48	86.77	645700	USD	
05/02/2004 00:00	86.84	87.08	86.24	86.43	971400	USD	
06/02/2004 00:00	87.14	87.45	87.03	87.38	798200	USD	
09/02/2004 00:00	87.56	87.64	87.39	87.64	272400	USD	
10/02/2004 00:00	87.48	87.55	87.04	87.15	203200	USD	
11/02/2004 00:00	87.02	88.2	86.91	87.8	1335100	USD	
12/02/2004 00:00	87.85	88	87.26	87.43	256700	USD	
13/02/2004 00:00	87.8	88.1	87.57	87.8	513600	USD	
17/02/2004 00:00	87.86	87.89	87.53	87.74	644100	USD	
18/02/2004 00:00	88.1	88.18	87.69	87.86	990900	USD	
19/02/2004 00:00	87.53	87.95	87.47	87.95	668900	USD	
20/02/2004 00:00	87.75	87.83	87.2	87.34	1009800	USD	
23/02/2004 00:00	87.39	87.88	87.32	87.88	504000	USD	
24/02/2004 00:00	88.05	88.39	87.86	88.04	940900	USD	
25/02/2004 00:00	88.22	88.36	88.03	88.18	572300	USD	
26/02/2004 00:00	87.85	87.96	87.54	87.9	399100	USD	
27/02/2004 00:00	88.22	88.78	87.96	88.66	836000	USD	
01/03/2004 00:00	88.46	88.64	88.04	88.27	771900	USD	
02/03/2004 00:00	88.12	88.2	87.4	87.71	676000	USD	
03/03/2004 00:00	87.39	87.64	87.11	87.55	718000	USD	
04/03/2004 00:00	87.4	87.95	87.34	87.94	421600	USD	
05/03/2004 00:00	89.77	90	89.52	89.64	2789800	USD	
08/03/2004 00:00	90.06	90.32	90	90.17	1309400	USD	
09/03/2004 00:00	90.25	90.85	90.19	90.77	829000	USD	
10/03/2004 00:00	90.52	90.93	90.48	90.71	878900	USD	
